Status,County,Years of Potential Life Lost Rate,YPLL Rate (Black),YPLL Rate (Hispanic),YPLL Rate (White),% Fair/Poor,Physically Unhealthy Days,Mentally Unhealthy Days,% LBW,% LBW (Black),% LBW (Hispanic),% LBW (White),% Smokers,% Obese,Food Environment Index,% Physically Inactive,% With Access,% Excessive Drinking,# Alcohol-Impaired Driving Deaths,# Driving Deaths,% Alcohol-Impaired,# Chlamydia Cases,Chlamydia Rate,Teen Birth Rate,Teen Birth Rate (Black),Teen Birth Rate (Hispanic),Teen Birth Rate (White),# Uninsured_x,% Uninsured_x,# Primary Care Physicians,PCP Rate,PCP Ratio,# Dentists,Dentist Rate,Dentist Ratio,# Mental Health Providers,MHP Rate,MHP Ratio,Preventable Hosp. Rate,Preventable Hosp. Rate (Black),Preventable Hosp. Rate (Hispanic),Preventable Hosp. Rate (White),% Screened,% Screened (Black),% Screened (Hispanic),% Screened (White),% Vaccinated,% Vaccinated (Black),% Vaccinated (Hispanic),% Vaccinated (White),Cohort Size,Graduation Rate,# Some College,Population_x,% Some College,# Unemployed,Labor Force,% Unemployed,% Children in Poverty,% Children in Poverty (Black),% Children in Poverty (Hispanic),% Children in Poverty (White),80th Percentile Income,20th Percentile Income,Income Ratio,# Single-Parent Households,# Households,% Single-Parent Households,# Associations,Association Rate,Annual Average Violent Crimes,Violent Crime Rate,# Injury Deaths,Injury Death Rate,Average Daily PM2.5,Presence of violation,% Severe Housing Problems,Severe Housing Cost Burden,Overcrowding,Inadequate Facilities,% Drive Alone,% Drive Alone (Black),% Drive Alone (Hispanic),% Drive Alone (White),# Workers who Drive Alone,% Long Commute - Drives Alone,Life Expectancy,Life Expectancy (Black),Life Expectancy (Hispanic),Life Expectancy (White),# Deaths,Age-Adjusted Mortality,Age-Adjusted Mortality (Black),Age-Adjusted Mortality (Hispanic),Age-Adjusted Mortality (White),# Deaths.1,Child Mortality Rate,Child Mortality Rate (Black),Child Mortality Rate (Hispanic),Child Mortality Rate (White),# Deaths.2,Infant Mortality Rate,Infant Mortality Rate (Black),Infant Mortality Rate (Hispanic),Infant Mortality Rate (White),% Frequent Physical Distress,% Frequent Mental Distress,% Diabetic,# HIV Cases,HIV Prevalence Rate,# Food Insecure,% Food Insecure,# Limited Access,% Limited Access,# Drug Overdose Deaths,Drug Overdose Mortality Rate,# Motor Vehicle Deaths,MV Mortality Rate,% Insufficient Sleep,# Uninsured.1,% Uninsured.1,Other PCP Rate,Other PCP Ratio,% Disconnected Youth,Household Income,Household income (Black),Household income (Hispanic),Household income (White),% Free or Reduced Lunch,Segregation index,Segregation Index,Homicide Rate,# Firearm Fatalities,Firearm Fatalities Rate,# Homeowners,% Homeowners,# Households with Severe Cost Burden,% Severe Housing Cost Burden,% < 18,% 65 and over,# African American,% African American,# American Indian/Alaskan Native,% American Indian/Alaskan Native,# Asian,% Asian,# Native Hawaiian/Other Pacific Islander,% Native Hawaiian/Other Pacific Islander,# Hispanic,% Hispanic,# Non-Hispanic White,% Non-Hispanic White,# Not Proficient in English,% Not Proficient in English,% Female,# Rural,% Rural
Urban,Irion,,,,,14.785648683,3.291797079,3.3546968973,,,,,12.985043268,29.0,5.9,23.9,79.674796748,18.936167084,3,15,20.0,,,,,,,177,14.103585657,0.0,0.0,1557:0,0.0,0.0,1516:0,,,,2328.0,,,,42.0,,,,42.0,,38.0,43.0,,100.0,179,245,73.06122449,23,774,2.9715762274,13.2,,16.260162602,12.669683258,116375,22242,5.2322183257,110,369,29.810298103,5,32.113037893,1.0,63.231109706,,,7.3,No,12.878787879,8.0792682927,2.1212121212,2.1212121212,80.747922438,,,,583,36.1,,,,,,,,,,,,,,,,,,,,9.8346564963,10.114180045,10.8,5.0,379.9,210,13.0,428.52044657,26.799277459,,,,,29.107031417,49,12.34256927,0.0,1516:0,,63827,,76667.0,62321.0,31.538461538,,,,,,514,79.320987654,83.0,13.112164297,22.09762533,21.569920844,17,1.1213720317,18,1.1873350923,4,0.2638522427,0,0.0,399,26.319261214,1067,70.382585752,0,0.0,49.07651715,1599,100.0
Urban,Jefferson,9460.701707,12944.231722,4630.4858957,9320.6882781,19.047563551,3.6984481966,3.6504989267,10.19784462,14.234315269,6.7351253398,8.5022184914,17.149339213,34.4,5.7,29.0,60.863033301,16.806461131,29,156,18.58974359,1471.0,578.4,43.865924517,52.093973442,59.775454897,28.386895151,40948,20.046802636,148.0,58.112370000000006,1721:1,144.0,56.18438,1780:1,228.0,88.9586,1124:1,4988.0,6763.0,2851.0,4530.0,38.0,40.0,30.0,39.0,43.0,33.0,33.0,47.0,2683.0,85.9,36470,69379,52.566338517,7854,107321,7.3182322192,27.0,41.15531895,31.931143169,12.106099633,98386,17753,5.5419365741,25398,59493,42.690736725,300,11.779534237,1797.0,707.34664315,864.0,68.037978422,10.0,Yes,16.808385475,13.727849486,3.0589871116,0.8717043692,89.521567568,90.616986437,83.929350196,90.954261867,92790,19.7,75.817420492,72.591248215,87.274869851,75.899658305,3765.0,459.2,602.39915336,211.33956765,453.08611935,193.0,79.582706224,113.67899326,56.108436937,62.667275932,216.0,8.799087502,14.444571822,4.6134489026,6.5443346593,11.738973744,11.568375107,12.6,1189.0,566.7,59370,23.5,20101.370983,7.9681024063,90.0,11.760309218,271.0,15.271959218,35.194783746,6078,9.7128337888,103.00469000000001,971:1,12.969615327,47852,31268.0,45779.0,61024.0,67.550626808,49.891089907,44.540095261,10.1,202.0,15.9,58181,61.881514571,11986.0,13.402061856,23.985267207,14.078088483,85396,33.318897069,2565,1.0007842403,10282,4.0117206856,251,0.0979324929,53224,20.766370528,103634,40.434804662,10482,4.4209567352,48.748141819,21196,8.4020089348
Urban,Johnson,7376.1627529,8882.9459324,4299.1068002,8150.392783,14.90923466,3.3923067619,3.4814555086,6.8819928225,6.7988668555,6.4333781965,7.0330788804,15.601418656,29.6,7.4,22.4,58.545456955,19.623988916,25,108,23.148148148,475.0,296.9,37.964835849,26.093088858,47.803130304,34.852235804,24831,17.887578611,74.0,45.32259,2206:1,64.0,38.254400000000004,2614:1,119.0,71.12928000000001,1406:1,6135.0,6648.0,5847.0,6124.0,36.0,37.0,29.0,36.0,46.0,37.0,38.0,46.0,2346.0,93.2,21998,41198,53.395795912,2915,77413,3.7655174196,15.4,30.723488603,22.871978209,10.649738611,109349,28189,3.8791372521,11016,41774,26.37046967,131,8.0233227581,297.0,186.77953098,467.0,58.176617734,10.5,No,12.722361926,9.2335182921,3.3342646922,0.8102822017,85.499596089,80.583941606,80.699341911,82.106138943,61387,53.0,77.213715355,78.690243154,83.233934099,76.414713007,2141.0,387.0,431.54260814,225.24057889,416.61627674,99.0,58.40397855,,61.71061834,57.574149207,100.0,6.9594265433,,6.5268065268,6.9391738046,10.440518928,10.682780423,9.4,215.0,165.3,23310,14.8,11233.172626,7.4424401568,48.0,9.7846360829,173.0,15.601003875,29.957954563,4783,10.743486074,43.0362,2324:1,14.879086431,61813,52527.0,50323.0,63158.0,53.204877314,42.298630309,30.393289565,3.3,95.0,11.8,40981,73.883570411,5101.0,9.4849386389,26.030926295,13.929982487,5383,3.2175539895,1622,0.9695100448,1535,0.9175079647,774,0.4626391952,35685,21.32981871,120771,72.187853031,4647,3.1058059256,50.095934872,57165,37.874170167
Urban,Jones,10700.650096,,10856.560709,11915.039924,17.98985088,3.6997660306,3.3627515379,6.8791946309,,6.6666666667,6.2972292191,17.387473542,30.4,6.8,26.1,43.698643699,20.547719074,10,34,29.411764706,17.0,85.1,52.582451773,,78.450844091,41.834677419,2344,19.569210219,5.0,24.98876,4002:1,2.0,10.00851,9992:1,1.0,5.00425,19983:1,6844.0,,10213.0,6249.0,29.0,25.0,17.0,31.0,28.0,26.0,25.0,29.0,,95.9,2265,6710,33.755588674,300,5635,5.3238686779,24.9,66.169154229,17.911714771,17.14132187,93421,17995,5.1914976382,1130,3323,34.005416792,28,13.993702834,53.5,269.08084999,100.0,100.24359193,8.1,Yes,9.6539162113,7.7163904236,0.8014571949,1.6393442623,76.909163987,,79.302832244,73.66761274,3827,28.2,75.271780086,80.317485067,76.633023662,74.229266698,286.0,447.0,,427.90075848,487.37907065,16.0,113.00233067,,,,,,,,,11.427261099,10.558787737,9.7,39.0,223.1,3450,17.3,1767.2970527,8.748129159,,,52.0,37.175784266,33.841195495,423,11.482084691,40.03403,2498:1,,44132,21675.0,40000.0,51306.0,63.853622106,45.156987943,28.724716182,,21.0,21.1,4162,73.859804791,448.0,8.5430968726,17.539908923,15.232948006,2398,12.00020017,290,1.4512335485,149,0.7456337887,1,0.0050042536,5576,27.90371816,11642,58.259520593,225,1.1802969102,37.041485262,17202,85.14998515
Urban,Kaufman,7417.9446151,10423.560279,4393.9054128,7877.2116623,15.684833989,3.4861133464,3.5023254081,8.0861779519,14.452798663,6.0249554367,7.7123581723,16.123367554,30.5,7.5,25.9,56.883405902,20.07997499,37,112,33.035714286,383.0,333.9,32.78387606,31.421158835,43.539722929,28.760106153,18042,17.500873007,38.0,32.108149999999995,3114:1,52.0,42.31668,2363:1,110.0,89.51604,1117:1,5553.0,6799.0,3736.0,5559.0,36.0,32.0,38.0,36.0,49.0,39.0,40.0,50.0,1790.0,93.2,17862,31045,57.535835078,2091,59437,3.5180106668,12.8,17.666270784,27.362900467,10.471117944,118467,28711,4.1261885688,8210,31721,25.881907884,94,7.9425433038,266.0,234.13741049,362.0,62.877023311,10.6,Yes,14.991530209,11.518250249,3.4020327499,0.9599096556,83.028810356,80.993396497,75.459632294,78.3203125,43488,56.1,77.184660724,75.8909684,86.527577489,76.526688207,1485.0,394.7,487.49833961,228.38749649,414.78114345,55.0,42.638303151,,,,59.0,5.5607917059,,,,10.53235542,10.761658377,10.1,177.0,192.5,17660,15.8,4133.4573399,3.9994749298,42.0,11.800305122,146.0,18.531728604,31.651456613,3153,9.2923874923,37.43398,2671:1,5.4982263786,65942,46713.0,49820.0,69630.0,48.117030373,34.819158073,25.330594245,4.4,78.0,13.5,28175,77.138945927,3817.0,10.731254744,27.632788913,11.925164587,13644,11.10324455,1212,0.9863040453,1641,1.3354166158,109,0.0887022615,26334,21.430140866,78808,64.132548847,3934,3.6875949082,50.707583636,50453,48.817610063
Urban,Kendall,5600.2174885,,4562.0457817,6022.007214,13.182682722,3.0689267287,3.1868015511,7.1025020178,,7.0683661645,7.0655633355,12.209812726,26.3,8.4,20.5,80.86201736,19.857073772,12,31,38.709677419,43.0,106.5,12.823207904,,27.276078142,7.0379436965,4763,14.004292729,33.0,77.57405,1289:1,38.0,86.31263,1159:1,63.0,143.09726,699:1,2159.0,,3429.0,1955.0,44.0,29.0,34.0,45.0,46.0,21.0,42.0,46.0,741.0,97.9,6065,8560,70.852803738,635,20705,3.0668920551,10.9,,14.879128362,4.0792540793,154996,34279,4.5216021471,1753,9405,18.639021797,37,8.6976962858,44.0,108.75879031,119.0,58.449085444,9.2,Yes,14.833948339,12.041496851,2.3985239852,1.2915129151,79.094957937,,78.316326531,75.375765448,14385,46.9,80.875640789,,82.002168477,80.45258859,385.0,243.4,,203.75576958,260.17452033,23.0,59.362498387,,90.282337492,43.319024928,,,,,,9.2251447033,9.685429065,9.3,37.0,108.3,4610,11.8,643.78958558,1.9269368021,,,47.0,17.132463101,29.83985435,1016,9.7215577457,86.31263,1159:1,,89637,69211.0,65870.0,85732.0,23.828896896,40.002360139,34.590379399,3.6,28.0,13.8,9975,72.858081952,1695.0,12.644535621,23.420251669,18.748012538,465,1.0561940671,320,0.726843229,567,1.2878753464,41,0.0931267887,10631,24.147094898,31686,71.971107982,726,1.8995787436,51.028937446,19431,58.159233762
Urban,Lampasas,7429.376041,,6583.9766376,7731.9458944,15.790670314,3.5128336529,3.5975870889,6.2735257215,,4.028436019,7.1363220494,14.710413712,29.5,7.1,26.4,44.686690044,18.283493878,2,21,9.5238095238,88.0,427.4,36.758563074,,54.183266932,31.730769231,3233,19.285373419,9.0,43.3526,2307:1,4.0,19.02316,5257:1,10.0,47.557900000000004,2103:1,6887.0,,7811.0,6901.0,38.0,40.0,24.0,38.0,23.0,22.0,20.0,23.0,263.0,96.9,2855,4801,59.466777755,339,9235,3.670817542,20.7,,16.825396825,15.507672217,103178,24123,4.2771628736,1348,4708,28.632115548,29,13.969171484,26.0,140.60894489,79.0,76.883399998,9.0,Yes,13.324450366,10.711864407,2.3317788141,1.2658227848,76.486053955,,65.962891875,73.065354115,6691,39.3,78.697136288,,82.845455928,78.225528402,279.0,357.1,,356.81218459,366.06323616,,,,,,,,,,,10.72389695,11.071405039,10.0,15.0,87.3,3190,15.7,1694.0490497,8.6092852046,,,41.0,28.721339956,30.418772133,633,12.680288462,38.04632,2628:1,,55759,97109.0,42096.0,54716.0,53.304324177,47.636260345,25.250896317,,17.0,16.5,5758,74.315952504,857.0,11.498725345,22.851571789,19.037428069,740,3.5192847292,259,1.2317496552,287,1.3649117801,71,0.3376611024,4213,20.036144005,15132,71.964616921,165,0.8535512907,50.863175917,13433,68.267520455
Urban,Liberty,9981.0717971,9567.5022659,5622.545615,11495.966315,18.187850056,3.7646423474,3.7519158979,8.7596077392,13.532513181,8.1850533808,8.4534308453,17.490972898,28.5,6.6,25.7,45.759686951,19.376559613,25,118,21.186440678,321.0,403.0,52.832063597,44.247787611,56.481663071,53.098145635,13595,20.566077696,20.0,24.478610000000003,4085:1,21.0,25.1022,3984:1,14.0,16.7348,5976:1,7282.0,7608.0,5877.0,7316.0,25.0,36.0,22.0,24.0,33.0,22.0,34.0,34.0,1013.0,91.6,8148,21318,38.221221503,2247,31713,7.085422382,22.2,17.071569271,32.82116268,15.612768548,94994,20312,4.6767428121,5888,20255,29.069365589,77,9.424263194,323.5,409.6518276,348.0,86.99130087,10.3,Yes,15.995260664,10.768312102,4.5023696682,1.4020537125,88.875022286,89.152269988,76.009501188,87.171621834,24925,60.5,74.087280423,73.531560526,89.736112618,72.890303081,1423.0,520.6,562.93792014,283.14133967,571.15339448,64.0,77.838994904,,67.64882742,88.704908338,54.0,7.1438020902,,,,11.802139364,11.808483593,10.8,275.0,421.5,14670,18.7,5797.1934658,7.6638862363,33.0,13.468508179,172.0,31.113370247,32.691327714,2450,11.315351931,40.641659999999995,2461:1,8.8583609664,50420,38438.0,42071.0,52077.0,65.182781214,46.92601286,26.008136357,4.3,57.0,14.2,19440,74.844074844,2794.0,11.11420502,25.964044084,12.81049033,8093,9.6739104449,916,1.0949341366,541,0.6466805326,73,0.0872600349,20732,24.781849913,52989,63.340027254,2920,3.9265255628,50.455425662,47827,63.227264915
Urban,Lubbock,8186.0715886,14173.505899,8095.0192087,7548.8284888,17.804029545,3.6412234572,3.677385187,8.9521943025,16.122278057,9.2715789474,7.4208884267,16.094836845,32.3,7.1,26.9,88.821185593,19.351599815,72,199,36.180904523,2170.0,724.7,36.36168998,55.162019593,60.786106033,16.065488688,39443,15.392690589,252.0,83.13073,1203:1,168.0,55.041360000000005,1817:1,436.0,142.84544,700:1,4223.0,8164.0,6016.0,3633.0,36.0,26.0,24.0,38.0,42.0,31.0,34.0,44.0,3038.0,90.1,49972,77068,64.841438729,4938,155834,3.1687564973,22.4,33.647375505,29.925202075,9.0459169645,99207,20618,4.8116694151,26763,71250,37.562105263,277,9.1377825868,2562.5,863.40364668,1086.0,72.831502374,8.2,Yes,18.825553282,15.612452171,3.1197693881,1.3529849358,81.177906409,75.886970173,78.891126546,84.12836815,116401,10.4,76.864815491,71.725688631,77.446937189,77.356665085,3682.0,431.7,688.54400816,429.99245499,405.94311106,137.0,47.255718977,66.894896313,53.067602229,35.274815422,128.0,4.4058928817,9.7276264591,4.8173126806,3.1247558784,11.700763637,11.583780535,8.3,446.0,181.2,47680,16.2,22737.198957,8.1544731241,112.0,12.337315422,299.0,14.50904826,34.216088671,6594,8.7146142257,132.689,754:1,4.7384148366,47460,32522.0,40658.0,55815.0,57.048826014,43.506920063,27.922183026,5.0,171.0,11.5,61694,55.945590569,17567.0,16.614491218,24.050126956,12.175280531,21486,7.039397166,3370,1.1041035302,7281,2.3854533541,412,0.13498239,108383,35.509214514,163389,53.530674093,5259,1.8935043332,50.65934966,31607,11.335540166
Urban,Lynn,10004.4101,,11072.218164,8520.1662983,22.732757616,4.0999258923,3.7737307019,9.1247672253,,10.600706714,7.0539419087,16.675728805,28.3,7.1,24.2,23.060016906,16.618405425,5,15,33.333333333,19.0,331.9,50.704225352,,67.885117493,24.875621891,967,20.552603613,4.0,70.04026999999999,1428:1,1.0,17.06776,5859:1,,,,6483.0,,2843.0,6969.0,29.0,,24.0,32.0,28.0,,21.0,32.0,,100.0,732,1376,53.197674419,102,2720,3.75,28.1,,36.301369863,14.569536424,104421,18295,5.7076250342,502,1531,32.78902678,14,24.514095605,6.5,121.40455734,19.0,65.999722106,7.4,Yes,13.01369863,10.604651163,2.4200913242,1.3698630137,75.954198473,,72.808586762,80.570801317,1791,27.9,76.116943666,,85.781281134,77.155675496,84.0,448.2,,508.20659989,387.40636799,,,,,,,,,,,13.1199128,12.20650403,10.8,,,700,12.3,891.72581952,15.075668969,,,14.0,34.602931363,32.638378116,182,11.592356688,34.13552,2930:1,,44567,,26800.0,56111.0,57.192982456,,13.702357909,,,,1475,68.700512343,179.0,9.5517609392,26.54036525,17.272572111,111,1.8945212494,107,1.8262502133,29,0.4949650111,1,0.017067759,2777,47.397166752,2886,49.257552483,198,3.6673458048,48.830858508,3355,56.720202874
Urban,Martin,9110.2536892,,10416.447154,7141.1964741,19.415990543,3.6893560348,3.5476057982,8.1942336874,,8.4699453552,7.3943661972,15.117756052,29.7,8.4,25.4,38.091269014,19.305856125,2,34,5.8823529412,12.0,212.7,59.549745824,,86.257309942,33.898305085,1054,21.088435374,2.0,34.946709999999996,2862:1,1.0,17.77462,5626:1,,,,4711.0,,3795.0,3564.0,34.0,,32.0,36.0,25.0,,24.0,26.0,,96.5,600,1340,44.776119403,82,2568,3.1931464174,20.4,,11.136107987,4.3209876543,132206,32850,4.0245357686,388,1722,22.531939605,9,15.726017823,10.5,185.98884067,12.0,43.224551545,7.5,Yes,15.644171779,7.8125,6.1349693252,1.8404907975,81.634272114,,72.534332085,81.081081081,2058,33.0,76.01572874,,72.84174215,78.913814101,72.0,426.0,,524.863522,351.58208749,,,,,,,,,,,11.44080284,11.026452108,8.8,,,510,9.3,329.99363528,6.8762999641,,,,,31.407361531,293,15.889370933,17.77462,5626:1,,59907,,62826.0,82368.0,49.639133921,,1.1881736002,,,,1261,77.125382263,125.0,8.5324232082,31.141130466,11.571276218,97,1.724137931,76,1.3508709563,28,0.4976892997,5,0.0888730892,2651,47.120511909,2791,49.608958407,206,4.0808240887,49.182367579,4799,100.0
Urban,McLennan,7327.7960132,11514.236244,5244.3358993,7300.8926091,20.096310774,3.8927713272,3.8109577009,8.2321964866,13.750316536,7.0505984121,7.1857852103,16.102266774,30.6,5.5,24.0,63.273394464,18.020256082,50,176,28.409090909,1813.0,738.0,35.648160942,53.409385533,54.008359555,21.51953146,37861,18.408436734,185.0,74.61663,1340:1,131.0,52.137440000000005,1918:1,369.0,146.86041,681:1,5855.0,8818.0,5242.0,5581.0,42.0,40.0,33.0,43.0,46.0,35.0,40.0,49.0,3289.0,90.7,34985,58885,59.412414027,4543,118021,3.8493149524,22.5,46.49262443,34.599137356,11.733549834,96701,18930,5.1083465399,22638,60255,37.570326114,294,11.857994466,1025.0,422.89142211,680.0,55.294173133,10.4,Yes,18.825630978,15.607580825,3.0310014982,1.1928085744,82.439438553,78.185985138,79.108160712,84.942457055,91272,16.9,78.144259069,73.657623783,82.463786542,78.164004802,2964.0,389.2,586.56896101,285.43512699,385.20746726,137.0,55.90102662,89.301217969,36.077796849,57.667487437,164.0,6.8196939454,13.808340238,4.7066549912,6.2175204157,12.068030227,12.090072628,10.1,406.0,201.9,45960,18.9,47389.049626,20.173622481,67.0,8.9949306182,237.0,13.883543432,32.014989396,7205,11.446500913,70.44524,1420:1,6.8171242438,47306,27363.0,36114.0,57261.0,61.23336408,43.782390016,35.225790551,4.5,131.0,10.7,51140,57.976600762,13410.0,15.815357762,24.755332147,14.170636674,35489,14.124469173,2867,1.1410536538,4357,1.7340672374,279,0.1110407985,66431,26.439251927,140620,55.966154446,9771,4.2778149914,51.18025623,54855,23.351893949
Urban,Medina,6992.442411,,7176.2558176,7333.8322035,19.312254991,3.5372231584,3.3932418289,8.3439652973,,8.9208006963,7.3834196891,13.931310414,32.0,8.3,21.6,56.47306873,18.484293797,8,54,14.814814815,97.0,200.3,33.856243907,,43.784094172,18.371400199,6524,16.589111806,12.0,24.34917,4107:1,8.0,15.97891,6258:1,15.0,29.960449999999998,3338:1,4574.0,,5046.0,4403.0,34.0,,25.0,37.0,33.0,32.0,30.0,34.0,689.0,93.5,6391,11431,55.909369259,814,21273,3.8264466695,21.7,,21.252699784,11.285574092,115798,22869,5.0635357908,3292,11324,29.070999647,33,6.6960209403,99.5,210.66003282,128.0,52.662110846,9.4,Yes,14.09015025,9.3171880256,4.1402337229,1.5358931553,80.666340029,,76.081592367,73.427448177,16464,53.8,78.968188633,,78.868121716,78.572707067,603.0,344.8,,351.88333187,350.53169183,27.0,58.39479205,,59.779168718,60.020406938,26.0,6.83131897,,,,11.060720376,10.555896545,12.2,64.0,158.5,4430,9.3,3715.4266505,8.0759610714,,,55.0,16.359747881,29.72207325,1155,9.4952318316,21.971,4551:1,,56173,,51675.0,65983.0,59.472966833,50.16175919,14.142830801,4.5,28.0,11.5,12448,82.143328494,1292.0,8.8118946938,23.375144809,16.342427995,1207,2.4108177206,531,1.060600008,401,0.8009427556,82,0.1637838054,25970,51.871529581,21929,43.800183757,1062,2.3215651984,48.338193584,28319,61.555014563
Urban,Midland,6869.8328683,12567.362702,5801.5749115,7057.0350998,17.935033441,3.2812099524,3.1955449251,8.1789638932,14.116575592,7.6065995286,7.9866270431,13.747403379,32.9,8.1,25.3,70.199894792,21.401748855,75,199,37.688442211,898.0,557.5,54.889338309,57.035803497,71.39406302,32.925190384,25409,17.471155301,59.0,36.29318,2755:1,89.0,53.92338,1854:1,140.0,84.82329,1179:1,4038.0,6414.0,4799.0,3575.0,35.0,36.0,30.0,37.0,41.0,29.0,34.0,43.0,1670.0,87.7,28238,47458,59.501032492,2686,89359,3.005852796,15.5,14.616552771,16.985244802,3.3490714511,145510,32741,4.4442747625,13812,44275,31.1959345,174,10.703410943,506.0,313.91817654,461.0,57.915373202,7.9,Yes,14.705882353,9.90089575,4.5678078305,1.3523737469,85.053577254,87.836663771,79.496446504,88.027974992,67786,18.7,78.716257398,71.792037728,81.165812441,78.523177822,1604.0,358.9,681.08376396,313.60042705,361.75220617,106.0,58.627345785,,55.026239364,64.21744325,104.0,5.6213177666,,5.0362610798,6.1314701269,9.8353567188,9.7491537679,7.9,175.0,137.5,16710,10.7,9948.2705478,7.2683021712,25.0,5.1157070623,227.0,20.961418063,31.459719687,5751,11.960816938,78.76449,1270:1,6.4324529256,76307,41035.0,63940.0,91650.0,48.792304452,45.994681098,30.830344445,4.3,91.0,11.4,36750,66.76355709,5434.0,10.096618357,28.354003962,10.389035983,9704,5.8794660979,1917,1.1614732595,3467,2.1005883101,187,0.1132996868,74263,44.99451678,75156,45.535568225,8283,5.6682406077,49.712509618,16824,12.291776258
Urban,Montgomery,6071.8480083,7615.7250715,3960.7178952,6724.6605078,14.139616389,3.2610789283,3.3193209464,7.0746293451,10.460772105,6.8606641561,6.8694999659,14.157844631,23.8,7.6,21.7,84.206773071,21.035736382,96,294,32.653061224,1473.0,274.0,27.533689563,25.663848094,39.379116224,23.061098809,81793,16.941980144,338.0,60.76918,1646:1,265.0,46.41517,2154:1,415.0,72.68791,1376:1,5190.0,9398.0,3887.0,5209.0,35.0,34.0,29.0,36.0,46.0,32.0,35.0,47.0,7136.0,91.5,91111,141165,64.542202387,11577,267342,4.3304082411,12.5,15.281191268,26.911137414,7.5758130007,150489,31452,4.7847195727,33822,141987,23.820490608,333,5.9870227237,934.0,175.15762311,1443.0,53.787489097,11.4,Yes,15.285153544,11.048062919,3.948279843,1.0476795197,82.070364532,79.62962963,80.665121477,81.626098582,201477,51.1,79.469941111,78.177051617,88.913900735,78.58123965,5738.0,313.1,414.58770605,191.23076525,339.16056649,253.0,43.508617458,47.064729692,41.753429937,44.597182507,246.0,5.0660021829,,4.4686581783,5.5427584221,9.8551431721,10.228301203,8.7,725.0,166.9,75610,14.6,26684.184373,5.8550561876,226.0,13.576052324,453.0,12.446556054,31.837465704,15133,9.7645487453,59.726690000000005,1674:1,7.3774409395,77149,64312.0,50352.0,80823.0,41.091520973,38.078402124,19.512675695,3.3,330.0,12.3,133082,71.219783689,19854.0,10.919470691,26.455597319,12.857353039,27725,4.8560779355,5556,0.9731422546,17602,3.0830183524,660,0.1156000518,137531,24.088773834,377846,66.180329075,22287,4.470462692,50.438054136,103571,22.725597153
Urban,Newton,10388.050698,10671.578932,,10726.543004,17.17102437,3.79937277,3.6976504764,9.9481865285,12.234042553,,9.3495934959,17.09591011,31.0,5.5,26.2,11.152647975,18.367085071,2,21,9.5238095238,41.0,293.2,42.416016288,39.106145251,,44.477761119,1827,17.047681254,,,,,,,2.0,14.334859999999999,6976:1,4695.0,2344.0,,5040.0,31.0,24.0,,33.0,34.0,19.0,,37.0,151.0,91.7,1537,3126,49.168266155,418,5312,7.8689759036,28.5,21.783625731,10.240963855,18.534691897,87682,17666,4.9633193705,1205,2948,40.875169607,11,7.8554595444,9.0,63.514467184,68.0,96.83988664,9.5,No,5.4922279793,3.5422343324,0.9119170984,1.0362694301,79.443649008,,,,3884,52.0,75.869753588,75.352467083,,75.579840484,278.0,517.6,583.7385849,,514.9182647,,,,,,,,,,,11.641099347,11.642665135,12.0,8.0,66.9,3240,22.9,1751.3340617,12.124154114,,,23.0,23.262164595,33.258035071,291,9.4942903752,14.334859999999999,6976:1,,41736,30170.0,133625.0,44233.0,65.394668061,44.422814266,39.350376557,,20.0,28.5,3957,82.765111901,206.0,4.8007457469,20.283830275,20.147649083,2794,20.025802752,131,0.9389334862,114,0.817087156,2,0.0143348624,500,3.5837155963,10180,72.964449541,43,0.3197026022,48.236811927,14445,100.0
Urban,Nueces,7919.6686932,12906.271015,7256.7559669,9081.2628736,22.153830463,4.3085963382,3.7841071804,8.4981403861,14.27184466,8.6852145582,7.3101409732,14.496501552,33.8,7.8,22.8,95.585542424,18.588175382,53,207,25.603864734,2641.0,734.2,44.060520514,29.763560501,51.455420582,26.6478932,55992,18.254252871,283.0,78.31742,1277:1,184.0,50.93835,1963:1,386.0,106.85979,936:1,4513.0,5978.0,4972.0,4174.0,40.0,42.0,36.0,42.0,38.0,32.0,32.0,41.0,4376.0,87.2,55011,96495,57.00917146,9028,167523,5.389110749,22.8,20.132410472,27.471997511,13.782169846,105865,21644,4.8911938644,36805,88906,41.397655951,287,7.9424380794,2467.0,684.93721178,1198.0,66.904424963,9.9,Yes,17.813238771,12.981517704,4.8502758077,1.524822695,82.951472978,77.494199536,82.788166447,84.783783313,135298,17.6,78.108157257,72.825754121,78.988757136,76.940547479,4599.0,398.7,626.16652052,372.6485008,437.26684487,170.0,47.127574344,144.14687808,41.344460608,50.639321433,167.0,4.9064253606,,4.4478903126,5.5482166446,13.281086713,11.311446017,11.9,588.0,199.4,39170,11.0,35705.529587,10.494743032,207.0,19.126182913,335.0,13.499431412,32.617789349,7408,7.8610312298,81.66745999999999,1224:1,8.4660478749,51910,41216.0,47752.0,64757.0,62.094708221,40.118082022,22.653514245,6.2,220.0,12.3,74465,57.788866728,17430.0,13.960752903,24.814725611,14.065073736,12591,3.485677743,3039,0.8413132127,7885,2.1828741961,497,0.1375888999,230747,63.879730138,106116,29.377029575,10106,3.0271714548,50.581776807,21935,6.447241956
