,FIPS,yPLL,yPLLBlack,yPLLHisp,yPLLWhite,fairPoorHealthPerct,physUnhealthDaysAvgNum,mentalHealthDaysAvgNum,lowBirthWeightPerct,lowBirthWeightPerctBlack,lowBirthWeightPerctHisp,lowBirthWeightPerctWhite,smokersPerct,obesePerct,foodEnvIndex,physInactivePerct,exerciseAccessPerct,excessDrinkPerct,alcImpairedDriveDeathNum,drivingDeathsNum,alcImpairedDriveDeathPerct,chlamydiaCaseNum,chlamydiaCaseRate,teenBirthRate,teenBirthRateBlack,teenBirthRateHisp,teenBirthRateWhite,uninsuredNum,uninsuredPerct,primCarePhysNum,primCarePhysRate,dentistsNum,dentistsRate,mentalHealthProvidNum,mentalHealthProvidRate,preventableHospStaysNum,preventableHospStaysNumBlack,preventableHospStaysNumHisp,preventableHospStaysNumWhite,mammScreenedPerct,mammScreenedPerctBlack,mammScreenedPerctHisp,mammScreenedPerctWhite,fluVaccinatedPerct,fluVaccinatedPerctBlack,fluVaccinatedHisp,fluVaccinatedWhite,hSchoolGradCohortSize,hSchoolGradRate,someCollegeNum,someCollegePop,someCollegePerct,unemployedNum,laborForceNum,unemployedPerct,childrenInPovertyPerct,childrenInPovertyPerctBlack,childrenInPovertyPerctHisp,childrenInPovertyPerctWhite,incomeInequalityPerct80Th,incomeInequalityPerct20Th,incomeInequalityRatio,childSingleParentHouseholdsNum,HouseholdsNum,childSingleParentHouseholdsPerct,socialAssociationsNum,socialAssociationsRate,annAvgViolentCrimes,annAvgViolentCrimesRate,injuryDeathsNum,injuryDeathsRate,airPollutionAvgDailyPM25,SevereHousingProblemsPerct,SevereHousingProblemsCostBurden,SevereHousingProblemsOvercrowding,SevereHousingProblemsInadequateFacilities,driveAlonePerct,driveAlonePerctBlack,driveAlonePerctHisp,driveAlonePerctWhite,longCommuteWorkersDriveAloneNum,longCommuteWorkersDriveAlonePerct,lifeExpect,prematureAAMortalityNum,childMortalityRate,infantMortalityRate,freqPhysDistressPerct,freqMentalDistressPerct,diabeticPerct,HIVprevRate,foodInsecurePerct,foodLimitedAccessPerct,drugODRate,MVmortalityRate,insufficientSleepPerct,adultUninsuredPerct,childUinsuredPerct,disconYouthPerct,householdIncome,householdIncomeBlack,householdIncomeHisp,householdIncomeWHite,childrenFreeLunchPerct,residentialBlackWhiteSeg,nonwhiteWhiteSegIdx,homicideRate,firearmFatalitiesRate,homeownershipPerct,severeHousingCostBurdenPerct,pop,popUnder18,popOver65Perct,popBlackPerct,popNativePerct,popAsianPerct,popHawaiinIslanderPerct,popHispPerct,popNonHispWhitePerct,popNoEnglishPerct,popFemalePerct,popRuralPerct
physUnhealthDaysAvgNum,0.088271892,0.190575555,0.362352722,0.425614218,0.253271151,0.934519613,1,0.834751317,0.305222969,0.104838771,0.179449664,0.135634189,0.731785463,0.122905621,-0.140506629,0.060618427,-0.040656118,-0.707427494,-0.084662646,-0.08492139,0.016321562,-0.081563971,0.026159627,0.596986924,0.29592305,0.411160893,0.268506651,-0.042396939,0.52464636,-0.123685222,-0.11568507,-0.097715962,-0.12641649,-0.106315282,-0.096766008,0.16868682,-0.000331621,0.15204927,-0.025228158,-0.364484405,-0.132959181,-0.099716437,-0.41924149,-0.215908717,-0.103169752,-0.127618985,-0.249876476,-0.100773003,-0.211857588,-0.119564194,-0.092749042,-0.520342094,-0.070172375,-0.10901357,0.544527925,0.749448098,0.246100762,0.427696227,0.58541273,-0.708980041,-0.720409657,0.410121175,-0.03588974,-0.075603241,0.405943537,-0.126906087,-0.170178579,-0.040216093,0.12520414,-0.097629903,-0.128619246,-0.164071084,0.439079589,0.161990828,0.504278061,0.247348864,-0.082907077,-0.020668589,0.182430272,-0.027207517,-0.10554048,-0.3405407,-0.01707956,0.155788914,0.003234286,0.006260065,0.991553562,0.925908513,-0.004429371,-0.046951614,-0.121420694,0.262647271,0.05899915,0.007902128,0.60720893,0.6482183,-0.037245862,0.370890014,-0.697661461,-0.306151353,-0.466987658,-0.513837264,0.742676042,0.116312478,-0.172001355,0.180904811,-0.071022612,-0.181703799,0.221543632,-0.091634919,0.233218069,-0.081226309,-0.062042388,0.123123232,-0.226299533,0.000384234,0.623275586,-0.626267882,0.512794671,-0.051124736,-0.126661972
driveAlonePerctBlack,-0.053698846,0.023185017,0.037860862,-0.06102822,-0.041006997,0.043148293,-0.020668589,-0.071434685,0.084038781,0.007886619,-0.117925606,-0.051121756,-0.051185916,0.019701235,0.005290639,0.096803757,-0.11505461,-0.10529789,-0.018055335,-0.011842844,-0.041122057,-0.025335127,-0.099498229,0.094847724,0.165848943,0.049786873,0.024770739,0.002886781,0.097149223,-0.034319265,-0.139984547,-0.026240704,-0.100522119,-0.051114211,-0.206143867,0.1326984,-0.038430367,0.006960552,0.121059882,-0.144023981,0.087112228,-0.183757457,-0.153216491,-0.092594091,-0.109779205,-0.056007318,-0.076029984,-0.013142073,0.016026406,-0.030028423,-0.020226311,-0.084136515,0.007568413,-0.024038189,0.285567958,0.043312596,-0.111382786,0.140657852,-0.038554212,0.057361838,0.020239783,0.077937939,-0.00520025,-0.009194684,0.051603412,-0.024848354,0.083897523,-0.009774022,0.025584926,-0.028537537,-0.069432993,0.191248402,-0.048679482,-0.110185422,0.085579383,-0.001510904,0.61214345,1,0.444761109,0.36723369,-0.020869506,0.058657124,-0.022743288,0.020960428,-0.057452079,0.168279353,-0.000361762,0.00176489,0.040556828,0.150673328,0.068041058,-0.136124397,-0.273742324,0.021537986,-0.04336366,0.113460703,0.02327323,0.303730062,0.049954964,0.044525359,0.040379036,0.078218663,0.073888339,-0.192969037,-0.170077842,0.090761549,0.06382837,0.188526,-0.075563471,-0.018526096,0.133065516,0.00575139,0.156219898,0.011127784,-0.031955116,-0.150178862,-0.002902838,-0.050022875,0.106092032,-0.039688701,0.059644993
alcImpairedDriveDeathPerct,-0.038997793,-0.048077821,0.050267429,-0.15062839,-0.098713884,-0.020382823,0.016321562,0.072306049,0.000995638,0.066992289,0.057047579,-0.075704971,0.033944969,0.028321291,0.046690619,-0.01157946,0.108400153,-0.040455412,0.14494764,0.108543998,1,0.13043349,-0.032637296,-0.097289606,-0.032403389,-0.030503038,-0.172805683,0.10686626,-0.024509217,0.124975439,0.033992565,0.109617367,0.041665898,0.149907403,0.119031123,-0.133822791,-0.178850368,-0.06699585,0.023463689,0.095674542,0.02476909,0.077139615,0.139232366,-0.007998745,0.063648149,0.025490347,0.034462976,0.176553591,-0.01348918,0.11228948,0.110717909,0.128834444,0.108545108,0.112421872,-0.010429172,-0.080521733,0.076866967,0.032106387,-0.118084559,-0.001218628,-0.009474498,-0.002606435,0.106565252,0.112611876,-0.022532459,0.112736243,-0.026631698,0.095568593,-0.024591199,0.122767595,-0.051403067,0.104726827,0.043459673,0.111550329,-0.029894093,-0.04005852,0.045845484,-0.041122057,0.004405892,0.01968652,0.112051669,0.066539493,-0.024953934,0.02236799,-0.193349335,-0.23775755,0.013034874,0.057851805,-0.006521153,-0.062124331,0.07397083,-0.113248317,-0.363670181,-0.081207105,0.054828018,-0.00248146,-0.070645508,-0.336491792,0.038789337,-0.079773202,-0.021302944,-0.007283203,-0.038291937,-0.003986245,0.115716735,-0.155494189,-0.281854132,0.07556239,0.145955618,0.11313515,0.008164487,-0.012216362,0.096028627,0.183063607,0.098880494,-0.014986235,-0.057725265,0.018088835,-0.063517682,0.106790239,-0.081664149
FIPS,1,0.080981108,0.04426184,0.053724715,0.111106838,0.083479671,0.088271892,0.05510067,-0.07451559,-0.095836274,-0.015343696,-0.111379884,0.115597096,0.014516467,-0.037636474,0.027234524,0.023149095,-0.031851048,-0.06168238,-0.049553508,-0.038997793,-0.062421369,-0.248694107,0.07081382,-0.069963887,0.056916438,0.059766226,-0.052808847,0.060804636,-0.071403943,-0.078316617,-0.069981722,-0.043879937,-0.060185423,-0.029752969,-0.002056224,-0.037037726,0.119418867,-0.013131245,-0.083940589,-0.055918121,0.065972707,-0.186160512,0.029996502,-0.052822568,0.0193322,-0.017070172,-0.09043103,-0.055146973,-0.05062803,-0.051165599,-0.074906605,-0.052800951,-0.050461493,0.176897909,0.032014097,-0.029910629,0.030549868,0.061501638,-0.038491383,-0.076845618,0.107968048,-0.057086603,-0.056468707,0.084693139,-0.037784544,-0.02568418,-0.047960062,-0.035075429,-0.045929698,-0.038368242,-0.019981498,0.019294434,-0.014554509,0.070927156,-0.004769287,-0.018323368,-0.053698846,0.003626202,0.070062817,-0.051221066,-0.041990688,-0.030594555,0.043665331,0.115350954,0.027247736,0.089698952,0.086614494,0.015292347,-0.128369723,0.019365898,0.030646332,0.247846938,0.031834437,0.012539441,0.077220785,-0.00504598,0.035866493,-0.053609222,-0.05530237,-0.065592784,-0.052064043,0.048797262,0.006559712,0.025705823,0.004115434,-0.077855248,0.019935316,0.042226067,-0.054545127,0.074265099,-0.039624379,-0.004501485,-0.035311944,-0.067426696,-0.055101728,0.054244284,-0.048852457,0.045742671,0.013962569,-0.034744044
hSchoolGradRate,-0.055146973,0.196879045,0.199730165,0.004060418,0.170038627,-0.247345538,-0.211857588,-0.105735892,-0.171596571,-0.078551133,-0.07651482,-0.106404191,-0.138797126,-0.040673609,0.010925343,0.079763918,-0.136856058,-0.00189003,-0.180293783,-0.196712413,-0.01348918,-0.159516057,-0.122732589,-0.157532561,0.043493936,-0.072944087,0.023482187,-0.166350309,-0.01762686,-0.157383643,-0.133854198,-0.155961191,-0.2627065,-0.15999404,-0.193874253,-0.161669138,-0.02270167,-0.127347998,-0.092636275,0.027406073,-0.058501223,-0.094152963,0.025977188,-0.076150354,0.052250101,-0.095109865,-0.041998093,-0.156286727,1,-0.151137747,-0.159326952,0.063709247,-0.155595855,-0.15509911,-0.177128729,-0.175545661,0.09533092,-0.060469411,-0.031966301,0.155291036,0.206844274,-0.180194321,-0.171090892,-0.161959682,-0.292928281,-0.173309851,0.262597286,-0.150300478,-0.247507089,-0.15421,0.276819953,-0.133296563,-0.33259109,-0.33206882,-0.178361491,-0.004022028,0.015308259,0.016026406,-0.152459888,-0.070427389,-0.157241607,0.155543369,-0.032561856,0.067994643,0.051159191,0.111759358,-0.22225023,-0.148021358,0.216220812,-0.137213763,0.032333532,-0.040699587,0.258431383,0.170339044,-0.276957648,-0.086433784,0.21809285,0.082699919,0.148878955,-0.063442688,0.101747791,0.041940644,-0.235490429,-0.08874963,-0.070944014,-0.096330381,0.246499831,0.277416696,-0.324435285,-0.161407398,-0.038405142,0.267397289,-0.106214774,0.103454396,-0.099902294,-0.141719544,-0.258667584,0.320312389,-0.137896446,0.116734164,0.350750555
preventableHospStaysNumBlack,-0.037037726,0.041015331,-0.207101478,0.284413634,0.047062273,0.041894548,-0.000331621,-0.067780237,0.202406364,-0.083030654,0.414762812,0.129871947,-0.010806968,-0.152981409,0.063447629,-0.054761717,0.096997994,0.022762249,-0.024756627,-0.02304401,-0.178850368,-0.023565174,0.031636248,0.115788632,0.022702763,0.038563386,0.079958705,-0.023198334,0.026924087,-0.027104916,-0.00237617,-0.02385402,-0.151673131,-0.025650754,-0.13262203,0.541070952,1,0.098874166,0.543103165,-0.079452693,-0.076641048,0.000328086,-0.128682012,-0.231426902,-0.022134808,-0.228940668,-0.262801862,-0.037472158,-0.02270167,-0.020714104,-0.020716475,-0.059362478,-0.020985397,-0.020677121,-0.082881199,0.169223358,0.13078648,-0.121344875,0.136468232,-0.031580607,-0.090520117,0.157525662,-0.02551855,-0.025258788,-0.090345211,-0.021781454,0.143575264,-0.012463532,0.017716635,-0.023008971,-0.093853826,-0.237562397,-0.045670091,-0.009278825,-0.07210749,-0.136020609,0.112638714,-0.038430367,0.067090158,-0.02815139,-0.021027951,-0.059434559,-0.042072597,0.030662697,-0.070113096,-0.082821659,0.004084956,-0.045304976,-0.117008641,0.100273798,-0.066778174,-0.005694583,0.365301136,-0.083613402,-0.019061177,0.019305293,0.031042254,0.266928637,-0.077798221,-0.087762563,-0.028376325,-0.053080858,-0.018159889,-0.089740262,-0.148752292,0.086137054,0.000248965,-0.050358173,0.062393555,-0.024160351,-0.096570736,-0.005612299,-0.071267817,0.030804966,-0.003561047,-0.029206152,0.061222868,-0.033710764,0.07140303,-0.245461297,-0.068066363
incomeInequalityRatio,0.107968048,0.122876479,0.212594609,0.264661252,-0.000610189,0.394411267,0.410121175,0.329838216,0.216568647,0.073656567,0.039920177,0.083365087,0.257951085,-0.01975592,-0.115798025,0.04146148,-0.047084074,-0.339044473,0.006990623,0.009223728,-0.002606435,0.004242437,0.031702189,0.154716829,0.165586064,-0.014428577,-0.026971372,0.024262641,0.078565259,-0.011928794,0.004201407,-0.015707522,-0.072440742,-0.018256024,-0.043927264,0.04110671,0.157525662,0.144415367,0.082132938,-0.203063549,-0.118810212,-0.013403484,-0.193680392,-0.106091515,0.077243169,-0.016225464,-0.087593492,-1.28E-05,-0.180194321,-0.016685704,-0.00313381,-0.119849799,0.016942024,-0.010014287,0.373176439,0.408141725,0.16027656,0.17878804,0.227115341,-0.173212172,-0.671541316,1,0.021094982,0.002689633,0.15845985,-0.017955228,-0.150791427,0.02193377,0.021837025,-0.000702578,-0.10009432,0.064644916,0.253170921,0.220703434,0.162544211,0.00849011,-0.0213813,0.077937939,0.148212148,0.042910964,-0.010041576,-0.039021392,-0.044448073,0.17741737,-0.009187206,-0.083183461,0.418682027,0.387343734,0.040603443,0.037532477,0.037992865,0.110206084,0.041623659,-0.032824389,0.253742626,0.130502355,-0.142256785,0.320050425,-0.321689301,-0.303082187,-0.22620545,-0.191396415,0.286876814,0.200339699,0.0241728,0.159614875,-0.014932436,0.021724599,0.338551819,-0.002423932,-0.085594948,0.06184887,0.047071293,-0.061631077,-0.070843483,-0.118849,0.239540727,-0.26060784,0.107011655,-0.032630932,-0.037389709
insufficientSleepPerct,0.012539441,0.045829335,-0.010776981,0.143681177,0.04912945,0.608400175,0.60720893,0.447779632,0.344503308,-0.074866564,0.008189409,0.087469771,0.653878599,0.365262424,-0.08368873,0.033351383,0.089432104,-0.17611407,0.174007502,0.191234976,0.054828018,0.170914187,0.15523503,0.423777826,0.047605482,0.277585926,0.134847592,0.184206941,0.105373009,0.166192404,0.022149458,0.15661315,0.167203019,0.13606238,0.096531264,0.201520774,-0.019061177,0.100120098,0.100111043,-0.125797433,0.092696238,-0.000504163,-0.174696467,0.089091446,0.082830128,0.096516792,0.053743583,0.187037819,-0.276957648,0.151793692,0.167022068,-0.340123144,0.179203127,0.159941057,0.400403166,0.351079469,0.040117802,0.145987987,0.232644608,-0.26590208,-0.321685177,0.253742626,0.197848647,0.187090022,0.305846909,0.169862183,-0.414155646,0.165911627,0.398894005,0.170418756,-0.340133938,0.176677453,0.445137009,0.312259122,0.380518655,0.087496417,0.091114096,-0.04336366,0.251619117,0.187227944,0.167329665,-0.178544146,-0.061199888,0.066263043,-0.032693991,0.196279487,0.603601816,0.506204533,-0.237345434,0.227457251,0.05362501,0.05755201,-0.21863762,-0.253617529,1,0.260520607,-0.343130429,0.101924851,-0.265536064,-0.093815446,-0.167091297,-0.063687398,0.494219078,0.080984403,0.102448723,0.209810858,-0.19450221,-0.353434622,0.342020931,0.177447263,0.358890801,-0.546832381,0.425408666,-0.073774538,0.139493567,0.160072281,0.420314171,-0.595138306,0.37123357,-0.211739241,-0.415250931
driveAlonePerctHisp,0.003626202,-0.00898245,0.081111894,0.072567852,-0.06419145,0.224772043,0.182430272,0.093290214,0.189134768,-0.1667103,0.052126197,0.002797612,0.134792234,0.147186761,-0.049645618,-0.029304652,0.187012511,-0.042326865,0.047549513,0.062339947,0.004405892,0.044445495,0.114726022,0.118540093,0.007470857,0.035185485,-0.024943927,0.052931834,-0.047109848,0.037161593,-0.023252548,0.035302632,0.149357005,0.013836596,0.114745638,0.021924125,0.067090158,0.019625353,-0.051586605,-0.044638076,-0.100150137,-0.079670682,0.021644694,0.090354145,-0.006471,0.147113845,0.105861098,0.053725004,-0.152459888,0.035239346,0.042215026,-0.022620715,0.051454466,0.041344376,0.168750376,0.128338668,-0.019881088,0.028596619,-0.06918111,-0.073738661,-0.144330762,0.148212148,0.054880401,0.053194202,0.064928349,0.056394734,-0.146600417,0.037048074,0.222578777,0.048158077,-0.121340295,0.041413651,0.148815512,0.10012484,0.108987931,0.089795001,0.540476665,0.444761109,1,0.224406913,0.045058148,-0.137610688,-0.062364924,0.060038704,-0.057826477,0.13204658,0.195044854,0.12545706,-0.083118339,0.057354308,-0.030289564,0.123547606,-0.02587269,-0.166265704,0.251619117,0.0209836,-0.23061247,0.236929496,-0.069556134,-0.067395908,-0.066306713,-0.006260497,0.158070709,0.059210623,-0.007587399,0.015827428,-0.193431753,-0.123541783,0.090779189,0.04846515,0.082894851,-0.177414446,0.085312208,-0.212663474,0.021295496,-0.003067006,0.180677146,-0.225258472,0.082702167,-0.024599521,-0.25164246
nonwhiteWhiteSegIdx,0.025705823,0.053340937,0.077450998,-0.34937235,0.016208924,-0.235402804,-0.172001355,-0.020063728,0.053830065,-0.185798145,-0.137109353,-0.143544008,0.093280213,0.217225767,-0.244909218,0.185950027,-0.042040191,0.117421266,0.164177155,0.181882076,0.115716735,0.155305323,0.047766119,-0.20623258,0.028987805,-0.162546955,-0.000245908,0.14933379,-0.189066113,0.164747143,-0.020552433,0.154168288,0.219311661,0.160586648,0.231180668,-0.101440843,-0.148752292,-0.098499176,-0.042283781,0.341054239,0.232865031,0.256295492,0.285201491,0.398195766,0.26330726,0.360367276,0.396955566,0.1654022,-0.070944014,0.161504723,0.159938994,0.174854631,0.1592396,0.162812115,0.015775739,-0.119605153,-0.05733657,-0.107331665,-0.082197342,0.099422802,0.044892309,0.0241728,0.151795947,0.15813067,0.060642364,0.19796034,-0.146739218,0.134156626,0.08734721,0.169988125,-0.033130421,0.393382357,0.104020956,0.290217204,-0.162097965,-0.110673033,0.036991127,-0.170077842,-0.007587399,-0.054561258,0.163870797,0.172637492,-0.069734912,0.043855349,0.047315249,0.339825963,-0.189505266,-0.073536643,0.159230897,0.153542202,0.407578924,-0.138430458,-0.018463815,-0.127672946,0.102448723,-0.188789284,-0.165488501,-0.100099096,0.11940503,-0.093479265,0.120369361,0.032816467,-0.112103445,0.563691338,1,0.13389662,-0.056528563,-0.080982214,0.283422804,0.163534044,-0.165391683,0.015913461,0.411269612,-0.225710134,0.16384592,0.065429285,-0.351086174,0.231716997,-0.185881477,0.118223518,0.000261417
SevereHousingProblemsInadequateFacilities,-0.004769287,0.23322302,0.267098145,0.288141213,0.230310846,0.247218858,0.247348864,0.217449292,0.097408738,0.185229419,0.054437254,0.160853532,0.232513339,-0.048273923,-0.225707904,-0.001499686,-0.147924273,-0.182374245,-0.056559169,-0.060538772,-0.04005852,-0.07216131,0.050053427,0.150374332,0.10545152,0.087429954,0.158987229,-0.052776005,0.074948411,-0.095022321,-0.095028855,-0.076616163,-0.080472582,-0.109155477,-0.104714618,0.063079599,-0.136020609,-0.038903492,-0.093597755,-0.165152336,-0.113706715,-0.042993714,-0.176177177,-0.034787437,0.066484478,0.02233879,-0.042481426,-0.101007068,-0.004022028,-0.084978037,-0.074557995,-0.147179523,-0.061252128,-0.079226579,0.192972762,0.197218323,0.146331733,0.187544907,0.328629328,-0.236126364,-0.135019228,0.00849011,-0.055352459,-0.068900009,0.372359645,-0.090180036,-0.147500436,-0.049146204,0.096076665,-0.074730514,0.065252732,-0.086804125,0.295492297,0.049386201,0.120918568,1,-0.034971006,-0.001510904,0.089795001,-0.153171263,-0.080036599,-0.085368885,-0.074367122,0.083219866,0.189512629,-0.133821268,0.255872523,0.255065438,-0.006005044,-0.137550684,0.008458908,0.259214501,0.085053027,0.029050087,0.087496417,0.092038641,0.013024323,0.285718818,-0.15357403,-0.126007894,-0.167774673,-0.213102094,0.162895327,0.114280802,-0.110673033,0.210064222,0.233253336,-0.138418983,0.043533103,-0.075748501,0.130170857,-0.046760019,-0.096191775,-0.065287161,-0.15081283,-0.019517679,0.154889706,-0.119664368,0.090123656,0.002215625,0.056330198
preventableHospStaysNumHisp,0.119418867,0.092290016,-0.257622598,0.276780742,0.145323131,0.186541455,0.15204927,0.057312225,0.045649693,-0.093397995,0.088226711,-0.070040363,0.074986118,-0.06045953,0.078361516,-0.061295473,-0.029533889,-0.079581548,-0.012677136,-0.011623478,-0.06699585,0.010880609,0.159437633,0.214136748,0.041234324,0.202922889,0.117558849,0.000857437,0.01259082,0.001422289,-0.146543892,-0.008446878,-0.170533571,0.006754632,-0.139072925,0.448590716,0.098874166,1,0.195282364,-0.196095599,-0.231145735,-0.152622124,-0.191424518,-0.161698372,-0.159392282,-0.143659994,-0.148916775,0.007756283,-0.127347998,-0.003522123,-0.001775226,-0.158887941,0.002356294,-0.005245431,0.221512831,0.22220128,0.069359079,0.12725457,0.064415125,-0.131624044,-0.153351629,0.144415367,0.000388377,-0.000418003,0.078199381,-0.019018326,-0.0334345,5.62E-05,0.131915867,-0.009435356,0.039316521,-0.057530782,0.02570088,-0.093454995,0.182442346,-0.038903492,-0.025571321,0.006960552,0.019625353,-0.095347024,-0.00589802,0.042295286,-0.074821846,0.103273784,0.083818934,-0.259496928,0.165364162,0.102124582,-0.111031984,0.003740948,-0.093059946,-0.012531555,-0.015988867,0.041027985,0.100120098,0.054434594,-0.100568923,0.104908011,-0.17609464,-0.066765705,-0.076831377,-0.06231844,0.146599004,-0.174775404,-0.098499176,0.049591557,0.095515311,-0.016633105,-0.033801186,-0.004105632,0.031917931,-0.098272358,-0.058116322,-0.03478323,0.014672004,-0.048143913,0.187455751,-0.192349458,0.027305283,-0.172485333,0.000770982
popNativePerct,-0.035311944,0.153432473,-0.043924788,0.227763661,0.276113019,0.099397714,0.123123232,0.132716794,-0.098387877,0.20052124,0.07276388,0.069805193,0.061140907,-0.053995215,0.072917167,0.033757264,-0.056549286,-0.142417701,-0.094048946,-0.116066082,0.183063607,-0.095572583,-0.038164845,0.219632195,0.345079221,0.27656033,0.34235197,-0.10630779,0.323031084,-0.120824226,-0.085938599,-0.088643949,-0.196127836,-0.074296922,-0.036146046,0.036248148,0.030804966,-0.03478323,0.083872802,-0.270943597,-0.080030509,-0.258450789,-0.179272565,-0.307196384,-0.113527202,-0.294611382,-0.312125705,-0.132121022,0.103454396,-0.111626578,-0.108874728,-0.145969934,-0.118242782,-0.114480435,-0.166251398,-0.002986975,0.22758961,0.009706042,0.126011978,-0.200027541,-0.110626401,-0.061631077,-0.104806795,-0.119865573,-0.059166028,-0.120892723,0.289302566,-0.069306968,-0.062152786,-0.107300937,0.307408532,-0.387862196,-0.159544428,-0.224068322,-0.020586628,-0.065287161,-0.115740206,0.011127784,-0.212663474,0.070379574,-0.114893158,-0.192275235,-0.093553228,0.19011781,0.126994324,0.121044396,0.099710984,0.111096417,0.031944083,-0.186793282,-0.176475864,0.049121293,-0.003493495,0.37192725,-0.073774538,0.272730709,0.340731145,0.008527449,-0.165280243,-0.19526711,-0.016517018,-0.178762307,0.09408918,-0.155212127,-0.225710134,0.179900414,0.235408718,0.026000693,-0.184045446,-0.118686729,0.080604714,0.082696479,-0.218936091,1,-0.142504804,-0.014171696,0.113783853,-0.052231882,0.102570858,-0.003967895,0.153100456
childrenInPovertyPerctHisp,0.030549868,0.225307125,0.296879567,-0.062052933,0.126689782,0.302178402,0.427696227,0.512002013,-0.018557592,0.02413266,0.044687806,-0.057478256,0.39968507,0.036994528,-0.178904399,0.176748716,-0.099798282,-0.432768911,-0.028684337,-0.031863311,0.032106387,-0.04173696,-0.03319743,0.097091854,0.177101854,-0.026023218,0.035111176,-0.005266223,0.221639402,-0.044673179,-0.018890469,-0.036094748,0.017486591,-0.049724284,-0.114347734,0.068500786,-0.121344875,0.12725457,-0.037381325,-0.090000156,-0.075358815,0.133910805,-0.111864981,-0.014295947,0.075631529,-0.029221478,-0.009533264,-0.027607067,-0.060469411,-0.046906664,-0.033876385,-0.226707233,-0.019319087,-0.040342876,0.279413587,0.379238594,0.218587083,1,0.263488125,-0.408351354,-0.416718642,0.17878804,-0.008992055,-0.027997237,0.262325412,-0.045578981,-0.069810656,-0.009477271,-0.023657151,-0.049416285,0.103166815,0.082571017,0.242818964,0.194669482,0.135174348,0.187544907,-0.025131974,0.140657852,0.028596619,0.007322562,-0.04048837,-0.051914024,-0.09401426,0.122546887,0.200123995,0.183726526,0.409167689,0.517566245,0.207370171,0.032166461,0.262325654,0.016243549,0.154241016,0.15025101,0.145987987,0.247944364,0.003875746,0.219059105,-0.362029085,-0.288596752,-0.470484566,-0.309156411,0.347272291,-0.132117772,-0.107331665,0.120062507,0.073031217,-0.00553611,0.250404147,-0.034522261,-0.081521945,0.159617923,0.047465932,0.009706042,-0.122794339,-0.08928427,0.039147648,-0.042952241,0.107033903,0.102253308,0.103003142
childrenInPovertyPerctWhite,0.061501638,0.335014206,0.436484436,0.288223415,0.470009398,0.511094796,0.58541273,0.549821542,0.187017086,0.136237297,0.052547264,0.161844328,0.493622656,0.008038896,-0.237050394,0.069689576,-0.085641411,-0.498018073,-0.144913003,-0.15269917,-0.118084559,-0.155961465,-0.072818271,0.404690856,0.313069316,0.181190939,0.401593819,-0.125073652,0.232869991,-0.186391037,-0.241426037,-0.145989537,-0.191090681,-0.195760822,-0.282877005,0.102811809,0.136468232,0.064415125,0.115488363,-0.197136646,0.029893156,-0.037420544,-0.298144242,-0.130863907,-0.080510146,-0.119856633,-0.173265267,-0.195678759,-0.031966301,-0.164857315,-0.151405775,-0.356547826,-0.135633958,-0.159791221,0.448618098,0.517533393,0.420469046,0.263488125,1,-0.502714165,-0.477572906,0.227115341,-0.125031129,-0.148246312,0.521234112,-0.175649568,-0.072749746,-0.112187758,-0.077803809,-0.156842306,0.132449166,-0.152509263,0.212738496,0.047247631,0.163642776,0.328629328,-0.103467824,-0.038554212,-0.06918111,-0.079173018,-0.160061216,-0.092837118,-0.102043963,0.162639886,0.278209227,0.221026946,0.583770283,0.601459799,0.144433951,-0.046569807,0.065810599,0.237819186,0.429020864,0.171715271,0.232644608,0.283514136,-0.022539838,0.48259856,-0.437832628,-0.347569807,-0.167494879,-0.492596092,0.379302942,0.067457091,-0.082197342,0.258070059,0.173174475,0.081031385,0.153599112,-0.155099667,0.020929435,0.160361859,-0.124490757,0.126011978,-0.168672508,-0.018445487,0.222182083,-0.182195885,0.197064793,0.001982141,0.104458296
