,FIPS,yPLL,yPLLBlack,yPLLHisp,yPLLWhite,fairPoorHealthPerct,physUnhealthDaysAvgNum,mentalHealthDaysAvgNum,lowBirthWeightPerct,lowBirthWeightPerctBlack,lowBirthWeightPerctHisp,lowBirthWeightPerctWhite,smokersPerct,obesePerct,foodEnvIndex,physInactivePerct,exerciseAccessPerct,excessDrinkPerct,alcImpairedDriveDeathNum,drivingDeathsNum,alcImpairedDriveDeathPerct,chlamydiaCaseNum,chlamydiaCaseRate,teenBirthRate,teenBirthRateBlack,teenBirthRateHisp,teenBirthRateWhite,uninsuredNum,uninsuredPerct,primCarePhysNum,primCarePhysRate,dentistsNum,dentistsRate,mentalHealthProvidNum,mentalHealthProvidRate,preventableHospStaysNum,preventableHospStaysNumBlack,preventableHospStaysNumHisp,preventableHospStaysNumWhite,mammScreenedPerct,mammScreenedPerctBlack,mammScreenedPerctHisp,mammScreenedPerctWhite,fluVaccinatedPerct,fluVaccinatedPerctBlack,fluVaccinatedHisp,fluVaccinatedWhite,hSchoolGradCohortSize,hSchoolGradRate,someCollegeNum,someCollegePop,someCollegePerct,unemployedNum,laborForceNum,unemployedPerct,childrenInPovertyPerct,childrenInPovertyPerctBlack,childrenInPovertyPerctHisp,childrenInPovertyPerctWhite,incomeInequalityPerct80Th,incomeInequalityPerct20Th,incomeInequalityRatio,childSingleParentHouseholdsNum,HouseholdsNum,childSingleParentHouseholdsPerct,socialAssociationsNum,socialAssociationsRate,annAvgViolentCrimes,annAvgViolentCrimesRate,injuryDeathsNum,injuryDeathsRate,airPollutionAvgDailyPM25,SevereHousingProblemsPerct,SevereHousingProblemsCostBurden,SevereHousingProblemsOvercrowding,SevereHousingProblemsInadequateFacilities,driveAlonePerct,driveAlonePerctBlack,driveAlonePerctHisp,driveAlonePerctWhite,longCommuteWorkersDriveAloneNum,longCommuteWorkersDriveAlonePerct,lifeExpect,prematureAAMortalityNum,childMortalityRate,infantMortalityRate,freqPhysDistressPerct,freqMentalDistressPerct,diabeticPerct,HIVprevRate,foodInsecurePerct,foodLimitedAccessPerct,drugODRate,MVmortalityRate,insufficientSleepPerct,adultUninsuredPerct,childUinsuredPerct,disconYouthPerct,householdIncome,householdIncomeBlack,householdIncomeHisp,householdIncomeWHite,childrenFreeLunchPerct,residentialBlackWhiteSeg,nonwhiteWhiteSegIdx,homicideRate,firearmFatalitiesRate,homeownershipPerct,severeHousingCostBurdenPerct,pop,popUnder18,popOver65Perct,popBlackPerct,popNativePerct,popAsianPerct,popHawaiinIslanderPerct,popHispPerct,popNonHispWhitePerct,popNoEnglishPerct,popFemalePerct,popRuralPerct
pop,0.0138675,-0.306597312,-0.479264596,-0.491376366,-0.453741603,-0.10473232,-0.07208654,-0.02807149,0.065333804,-0.237432895,-0.193926994,-0.048607336,0.094910393,0.350081022,0.023140736,0.074919973,0.297001611,0.290758344,0.868777027,0.889639984,0.215956553,0.936544762,0.268210475,-0.211023791,-0.517989545,-0.323006185,-0.369511627,0.992029131,-0.330140154,0.932966037,0.368277249,0.95401275,0.636570929,0.920142786,0.533689128,0.055499503,0.040188828,-0.018628922,-0.080950776,0.446234933,0.384945375,0.369599822,0.450731345,0.589362821,0.31737535,0.551368446,0.595759296,0.979963317,-0.40792722,0.99314588,0.9935459,0.266758057,0.987890691,0.995560086,0.134439394,-0.258850125,-0.405866502,-0.073871954,-0.180370471,0.307646201,0.205934023,0.021189367,0.980649402,0.992847475,0.115709079,0.956227531,-0.546471709,0.954325784,0.451096922,0.982840301,-0.500733806,0.75378384,0.480001435,0.585990396,0.167417272,0.009323646,0.166031033,-0.124308486,0.187904935,0.002124174,0.995731991,0.238375101,0.140496747,-0.205165326,-0.394181196,-0.337927895,-0.080637201,-0.058872249,-0.191021426,0.29343886,0.230909069,-0.099823527,-0.386600569,-0.687152916,0.324624497,-0.240171299,-0.596258917,-0.691463609,0.345626029,0.503109799,0.221755511,0.339002853,-0.074647949,0.313334662,0.401618665,-0.429629237,-0.54140802,-0.283489935,0.514603726,1,0.196058487,-0.502467839,0.437444014,-0.305657706,0.554027048,0.49901891,-0.079103772,-0.111132592,0.021460698,0.266781906,-0.617563154
someCollegePop,0.016259552,-0.319804548,-0.491099842,-0.454948278,-0.450155005,-0.070167216,-0.059549279,-0.05051896,0.080080871,-0.235147012,-0.171099551,-0.045428895,0.11439831,0.358602641,0.040990794,0.049645898,0.297839289,0.330592102,0.863143597,0.886863996,0.207390416,0.936874287,0.282690918,-0.162776082,-0.49292824,-0.267252577,-0.336644221,0.98625588,-0.327670604,0.922529424,0.351434714,0.945458995,0.625280352,0.90847369,0.520821058,0.074922221,0.067959194,0.016721939,-0.069869797,0.405794125,0.381895772,0.341493244,0.410644954,0.566333819,0.303675107,0.530977248,0.570600621,0.979523177,-0.423811528,0.992456785,1,0.228235315,0.981165975,0.9879658,0.137783477,-0.253993135,-0.397730481,-0.090051964,-0.194236143,0.305396332,0.206580351,0.022059709,0.978583765,0.990637217,0.116619,0.945533282,-0.559781453,0.958285784,0.469689992,0.969857226,-0.526106683,0.725232838,0.476875985,0.563245101,0.186499932,0.001541247,0.161652691,-0.126347867,0.200745263,0.020898567,0.988216058,0.209804445,0.138260237,-0.204346314,-0.397298576,-0.342707925,-0.065067501,-0.072204832,-0.251965121,0.323794878,0.19874255,-0.088740579,-0.411988773,-0.693041114,0.371271557,-0.228807239,-0.610250398,-0.689807294,0.337297012,0.500481474,0.2255102,0.356427136,-0.057266363,0.30822217,0.379857332,-0.40288044,-0.547824429,-0.317687568,0.496344204,0.9935459,0.221838336,-0.561346518,0.45126335,-0.299562544,0.564657645,0.504006809,-0.031703692,-0.164871136,0.062706256,0.205767754,-0.648719661
fluVaccinatedHisp,-0.000992689,-0.17676815,-0.097744613,-0.377256914,-0.215014696,-0.236764026,-0.177034842,-0.07538123,-0.060701951,-0.043509692,-0.12638666,-0.134289004,-0.033515316,0.170176929,-0.150288905,-0.020466133,0.170137009,0.175812716,0.510913775,0.5024867,0.125347849,0.56980498,0.219803942,-0.348719339,-0.314977086,-0.350197773,-0.346204805,0.527254784,-0.347337467,0.577115274,0.248056596,0.549522376,0.416823983,0.5174089,0.359109455,-0.098402256,-0.062559215,-0.07744227,-0.191328667,0.453658301,0.193350971,0.356502296,0.40888191,0.819210418,0.499724694,1,0.788038868,0.4972072,-0.161058291,0.532124829,0.530977248,0.298775778,0.546708912,0.551966907,-0.067119943,-0.249546096,-0.270924075,-0.083864532,-0.151459154,0.281216372,0.201588395,-0.008170436,0.528922092,0.518811916,0.103455748,0.52418412,-0.334874446,0.521205866,0.221172323,0.573865722,-0.218767699,0.531645688,0.29891847,0.409418512,-0.035390613,0.059809053,0.114484656,-0.079426922,0.095481232,-0.112693743,0.5509025,0.258571282,0.133629989,-0.127578637,-0.203206478,-0.149187966,-0.193067231,-0.115792501,-0.024986408,0.317552614,0.200724896,0.077730673,-0.148432061,-0.395526315,0.076011541,-0.335138787,-0.380661841,-0.292310702,0.289599307,0.255522989,0.210636763,0.198090955,-0.122386933,0.238627388,0.390190279,-0.33675409,-0.192422971,-0.088513058,0.364234224,0.551368446,-0.061135578,-0.155703321,0.244150679,-0.335052042,0.302072593,0.180204584,-0.208239359,0.121343141,-0.166546421,0.308114011,-0.197336046
popUnder18,0.085919956,-0.240842328,-0.14234723,0.05916664,-0.185340349,0.313703643,0.165003561,0.027886941,0.02189058,-0.0809544,0.054426016,0.030321993,0.08173708,0.136232059,0.317904505,-0.22844999,0.257514735,0.081362144,0.139514461,0.155560964,0.011796165,0.219447782,0.08514039,0.357332724,-0.081405679,0.240902422,0.015932365,0.26604668,0.128865472,0.191890348,0.04910062,0.179756723,0.01615728,0.234166837,0.050074336,0.177709885,-0.046898505,0.159042049,0.003010849,-0.126764028,0.038601902,-0.087588512,-0.137192794,-0.028840952,0.057932226,-0.061135578,-0.051649479,0.244706196,-0.109226462,0.213345236,0.221838336,-0.010037219,0.222531904,0.212082156,0.071885498,-0.116331584,-0.374460201,-0.049046182,-0.138249029,0.167241458,0.228645767,-0.126782089,0.286374399,0.291180826,0.014599425,0.162806815,-0.242340794,0.228473271,0.165125704,0.120234183,-0.352594482,-0.063623994,0.217582474,0.005066393,0.426410104,-0.016979707,0.056143325,0.13649789,0.110136834,0.20094216,0.215697582,-0.15024935,0.132365111,-0.196581495,-0.337182462,-0.200445124,0.187758935,0.075959262,-0.486700759,-0.189431779,-0.405515057,-0.032242264,-0.405974338,-0.180561812,0.384526213,0.240033173,-0.109247987,-0.169198917,0.185341625,0.355783302,0.213373861,0.372456139,0.107540061,0.058234561,-0.152284855,-0.085673488,-0.416737636,-0.300831339,-0.027019597,0.196058487,1,-0.668145295,-0.122587884,0.063480945,0.15922586,0.16460623,0.503030059,-0.540325176,0.504828948,0.04078415,-0.418592777
drivingDeathsNum,0.010445728,-0.247061803,-0.405258015,-0.432004617,-0.37084429,-0.13011367,-0.126752727,-0.097257141,0.086703766,-0.165540799,-0.185746366,-0.070447855,0.044898869,0.331616168,0.041246578,0.058372534,0.23321111,0.331140374,0.916215119,1,0.11729799,0.825004462,0.255612875,-0.209081976,-0.490731983,-0.262406707,-0.331284106,0.874979867,-0.370049749,0.827548303,0.300839094,0.860662118,0.564859851,0.795225225,0.425181601,0.063656907,0.015139021,-0.014163844,0.002168434,0.388301996,0.325291266,0.317280565,0.353340497,0.562511399,0.39632867,0.5024867,0.548061168,0.849773112,-0.372997076,0.877374719,0.886863996,0.212843102,0.875651357,0.892980643,0.074208428,-0.299054771,-0.400649124,-0.074398229,-0.189748589,0.3489459,0.205379089,0.074115048,0.865016106,0.877963857,0.09045213,0.848458146,-0.532355787,0.862113417,0.431224924,0.8907089,-0.389645204,0.696356267,0.442142014,0.527712955,0.156939669,0.038467842,0.165788806,-0.074293753,0.15937542,0.054945343,0.887412049,0.282568523,0.126687414,-0.203331576,-0.273531193,-0.212468621,-0.128893506,-0.12538755,-0.186862152,0.362178848,0.211689057,-0.133406655,-0.299203917,-0.480905978,0.296934049,-0.292739645,-0.547508474,-0.610747211,0.389562112,0.427203403,0.224630405,0.375299413,-0.120160576,0.227906886,0.363191571,-0.26577246,-0.395892701,-0.248253844,0.484909136,0.889639984,0.155560964,-0.494127784,0.452948446,-0.284155341,0.535674525,0.458557547,-0.081216678,-0.108650949,0.041438352,0.20676704,-0.496312107
SevereHousingProblemsPerct,-0.012233378,-0.168052577,-0.046676624,-0.034401083,-0.184621585,0.325047338,0.351495322,0.33077353,0.101689391,0.048567876,-0.059395361,-0.013290073,0.331946669,0.148719326,-0.046234938,-0.057616485,0.143687912,-0.137828071,0.407383796,0.442142014,0.083490809,0.454179636,0.330178635,0.111952815,-0.123500871,0.039447266,-0.201236297,0.502895135,0.064567673,0.437591811,0.200117269,0.478674269,0.313369918,0.418862687,0.288548138,0.106840993,0.067424076,0.04603435,-0.061948069,0.133757612,0.13169192,0.144511437,0.132794692,0.275678801,0.251243103,0.29891847,0.263906235,0.369996074,-0.396521456,0.458537057,0.476875985,-0.076477742,0.494521209,0.480246213,0.122530399,0.125497814,0.007776722,0.209137435,0.147966181,-0.096068502,-0.167637784,0.222595775,0.51747033,0.489441931,0.304284538,0.387253035,-0.42828476,0.464553375,0.271564822,0.392098783,-0.353689714,0.392070139,1,0.760714963,0.537581077,0.272606551,-0.052517736,-0.128973277,0.136896603,-0.084647598,0.465285933,-0.000661272,0.125791703,-0.158811278,-0.251101425,-0.246070385,0.358988545,0.357629403,-0.202846745,0.219035581,0.04016516,0.082977662,-0.132882554,-0.398885672,0.435382805,0.144296811,-0.283776211,-0.08851728,-0.044727933,0.08835064,-0.040564664,0.057349451,0.28943132,0.288326666,0.171682036,0.040051965,-0.332366118,-0.410434931,0.637000285,0.480001435,0.217582474,-0.385907029,0.124963477,-0.150656101,0.303593107,0.28989338,0.237480066,-0.361577945,0.276097187,0.112217123,-0.369527559
alcImpairedDriveDeathNum,0.006814332,-0.238669908,-0.342297364,-0.46142909,-0.370334901,-0.140406412,-0.115575544,-0.058551909,0.087842459,-0.140060276,-0.157571228,-0.086841513,0.059844358,0.329299421,0.012497387,0.064634126,0.259816407,0.289476341,1,0.916215119,0.459047402,0.780336484,0.202809994,-0.231620728,-0.485605956,-0.259059115,-0.361401462,0.853951788,-0.362009367,0.801106256,0.283307516,0.833960853,0.539666266,0.773925885,0.418196743,0.020565131,0.031479233,-0.045890125,-0.020271523,0.408006255,0.331160275,0.342394937,0.367941696,0.581418122,0.426400903,0.510913775,0.570096184,0.827525328,-0.356270356,0.856574751,0.863143597,0.244257858,0.852989398,0.869610346,0.080203733,-0.299332263,-0.358848457,-0.048290493,-0.187525159,0.313652549,0.190225076,0.057270095,0.84313141,0.854280456,0.096975132,0.829311195,-0.50925288,0.83512172,0.39680283,0.872694947,-0.364026604,0.685621862,0.407383796,0.516570649,0.098113942,0.068123884,0.174691524,-0.075259114,0.155184123,0.053905735,0.864415926,0.295206657,0.116698334,-0.186008857,-0.30468936,-0.233341814,-0.120359146,-0.090854703,-0.166044892,0.351042112,0.248149381,-0.142926116,-0.34440102,-0.478410445,0.291581522,-0.297494001,-0.531734644,-0.662682752,0.363459521,0.415530593,0.207766001,0.33631358,-0.13225808,0.190972617,0.379882695,-0.310556401,-0.460328114,-0.226203546,0.484931112,0.868777027,0.139514461,-0.457821881,0.480179249,-0.233788475,0.500684322,0.406025927,-0.114663421,-0.077056231,0.004344231,0.255050625,-0.477109962
childSingleParentHouseholdsNum,0.036279109,-0.286448601,-0.428634187,-0.420112146,-0.419699955,-0.012695473,0.012581235,0.038242032,0.116434737,-0.199935217,-0.153902625,-0.025503861,0.150259361,0.361450422,0.023941327,0.069524156,0.304166231,0.226821782,0.84313141,0.865016106,0.207624418,0.937451862,0.315766964,-0.109859127,-0.444912359,-0.237662337,-0.326326291,0.982668892,-0.288329633,0.913400705,0.353589231,0.936867522,0.617064139,0.899700752,0.5157063,0.0943988,0.028147915,0.027840371,-0.084988778,0.395562844,0.398115183,0.345862454,0.400398099,0.560838185,0.317773962,0.528922092,0.573591824,0.968066041,-0.451250124,0.973405311,0.978583765,0.234827257,0.981828694,0.975066374,0.195784457,-0.184282293,-0.392543591,-0.034996183,-0.123739454,0.246925541,0.150341855,0.04951099,1,0.986802169,0.251221564,0.927632113,-0.556220321,0.944916169,0.458741299,0.951474939,-0.528147966,0.727944916,0.51747033,0.5863722,0.221609593,0.021288197,0.143284961,-0.112892639,0.200371457,0.032158997,0.975567988,0.198597376,0.114936965,-0.172112916,-0.425323434,-0.314482985,0.006084293,0.016115668,-0.211092203,0.280332245,0.197713189,-0.065493887,-0.384085441,-0.696230032,0.393168252,-0.17771978,-0.614328643,-0.651712056,0.276960717,0.472894526,0.193263176,0.311576511,0.006826604,0.313371745,0.372510832,-0.339539451,-0.55297517,-0.3318021,0.528043349,0.980649402,0.286374399,-0.538191687,0.423351795,-0.293797019,0.550774423,0.504437691,-0.000189665,-0.196059801,0.071436757,0.262359488,-0.644742719
unemployedNum,0.03852884,-0.268750502,-0.441956245,-0.461166499,-0.399322882,-0.062863152,-0.026335687,0.021993517,0.119468906,-0.216654837,-0.173493771,-0.0092629,0.131270543,0.351757146,-0.003732213,0.082521612,0.288940687,0.238793712,0.852989398,0.875651357,0.209695078,0.934160923,0.28385799,-0.17083683,-0.511395087,-0.322462765,-0.335327673,0.981138884,-0.331610111,0.914331601,0.347101236,0.93746024,0.616714031,0.897560366,0.501377119,0.085235031,0.031011899,0.026701376,-0.081438807,0.413837944,0.36375667,0.36442453,0.411623718,0.57459844,0.305297682,0.546708912,0.58364956,0.965726418,-0.436395333,0.978277593,0.981165975,0.247750467,1,0.981283889,0.239881543,-0.196602262,-0.420543066,-0.0303009,-0.135074299,0.265683018,0.147650543,0.07248813,0.981828694,0.984767252,0.162533141,0.927604983,-0.574056072,0.951984787,0.465440363,0.96673025,-0.497569429,0.763030931,0.494521209,0.580336656,0.190589235,0.019364165,0.18069307,-0.073745898,0.204964851,0.039963077,0.980647148,0.248532087,0.11051114,-0.172155957,-0.408694251,-0.372450334,-0.034863314,-0.007214981,-0.178466837,0.291813891,0.238426717,-0.08746784,-0.380549683,-0.673954956,0.363536538,-0.229113811,-0.632660997,-0.637713012,0.292681069,0.480267131,0.195027034,0.312743447,-0.029592535,0.291236562,0.379572211,-0.368636717,-0.520820017,-0.279428645,0.524480991,0.987890691,0.222531904,-0.495277217,0.438891335,-0.329491995,0.543918413,0.474755317,-0.057872897,-0.144501364,0.029905669,0.2767104,-0.61393262
fluVaccinatedPerct,0.037529215,-0.136864993,-0.161635855,-0.540881943,-0.180387045,-0.305685502,-0.223116802,-0.08010917,-0.081290787,-0.096022675,-0.271355884,-0.136907006,0.011856465,0.178854625,-0.145515861,0.089504345,0.163307995,0.250314941,0.581418122,0.562511399,0.162773768,0.583480322,0.15568168,-0.395052364,-0.287875666,-0.344703072,-0.341640125,0.566371229,-0.36801185,0.591401374,0.26192917,0.607484527,0.481630596,0.56778856,0.412703479,-0.115055454,0.015854273,-0.177231267,-0.171070117,0.639337238,0.342872985,0.395766689,0.552447849,1,0.687317572,0.819210418,0.984700061,0.542953751,-0.138624481,0.58004285,0.566333819,0.310769631,0.57459844,0.592718568,-0.069512107,-0.360718014,-0.165437257,-0.043111486,-0.127047018,0.321636806,0.264082279,-0.070003188,0.560838185,0.558811225,0.08034927,0.588652543,-0.303756297,0.552778528,0.230194092,0.645964254,-0.206991007,0.586651519,0.275678801,0.429791488,-0.0666578,0.015073037,0.139856688,-0.098867763,0.046497286,-0.045481189,0.595201393,0.292513284,0.105183278,-0.135663849,-0.121067788,-0.058751338,-0.240435929,-0.117515333,-0.003217387,0.278319313,0.328909118,-0.063216273,-0.071760245,-0.38466255,0.066456828,-0.361257147,-0.386462826,-0.45945383,0.411465546,0.230591239,0.172776911,0.198643616,-0.215594193,0.246196556,0.443788488,-0.348626757,-0.180470486,-0.114158427,0.377253845,0.589362821,-0.028840952,-0.177447429,0.313763009,-0.264915305,0.317034379,0.233315304,-0.329484342,0.212102565,-0.191150185,0.263698157,-0.215909885
injuryDeathsNum,0.035406376,-0.20193753,-0.429831715,-0.469828062,-0.354688881,-0.222186633,-0.165140674,-0.05695493,0.059642048,-0.231977326,-0.230553072,-0.022606693,0.039178481,0.303995318,-0.167621349,0.089604092,0.266779147,0.31739661,0.872694947,0.8907089,0.225404229,0.912841506,0.270615133,-0.276584518,-0.494038607,-0.321455571,-0.327047259,0.969984285,-0.399703353,0.904261399,0.296703718,0.931007688,0.554019545,0.897984736,0.547404709,-0.051145433,0.016503904,-0.030096511,-0.094434191,0.502832365,0.393608515,0.371503792,0.461590728,0.645964254,0.324138784,0.573865722,0.626929829,0.948225154,-0.308157886,0.972666213,0.969857226,0.383691016,0.96673025,0.977825927,0.073674567,-0.34778037,-0.394579393,-0.171671752,-0.180616822,0.362933976,0.25417894,-0.003538934,0.951474939,0.968612042,0.060623836,0.951631439,-0.59089243,0.937909876,0.458180699,1,-0.355711533,0.730191949,0.392098783,0.521986905,0.052379885,0.05981119,0.143242121,-0.167651195,0.176505029,0.024865814,0.98012087,0.284893345,0.099602462,-0.158193701,-0.301114202,-0.207304273,-0.177363382,-0.107561198,-0.104819782,0.374513895,0.303250984,0.034824206,-0.275775967,-0.587811553,0.238347926,-0.351652225,-0.545616468,-0.676889019,0.426804674,0.412849327,0.229458976,0.31253858,-0.214821075,0.291047799,0.421692701,-0.34055725,-0.433083656,-0.308920693,0.465609303,0.982840301,0.120234183,-0.411070778,0.442397402,-0.333982868,0.510951467,0.440091608,-0.202969784,0.038043296,-0.096629445,0.328416958,-0.452662918
socialAssociationsNum,-0.017302513,-0.257343182,-0.386350595,-0.477316681,-0.43124844,-0.188875945,-0.144458372,-0.067499432,0.007626971,-0.175984261,-0.222277268,-0.053610678,0.031527665,0.337539378,0.01665687,0.134147184,0.307987701,0.314008428,0.829311195,0.848458146,0.206122543,0.88674722,0.252197892,-0.27060346,-0.424195052,-0.29560604,-0.360787097,0.949097547,-0.319767631,0.931039913,0.435544196,0.949088561,0.681907238,0.903525376,0.565765622,0.006569178,0.035320186,-0.073011247,-0.079301525,0.50115102,0.411227609,0.351433904,0.51423292,0.588652543,0.323079473,0.52418412,0.59776463,0.917095118,-0.314839211,0.957735785,0.945533282,0.3299453,0.927604983,0.956409376,0.041878924,-0.316280633,-0.366647845,-0.103823328,-0.232252086,0.336301812,0.265808345,-0.065809318,0.927632113,0.946967254,0.077096639,1,-0.33172562,0.916409154,0.444428023,0.951631439,-0.412567955,0.70766894,0.387253035,0.547944033,0.069439644,-0.014829374,0.196447946,-0.099008973,0.184762388,0.069858946,0.964287342,0.1966973,0.097733172,-0.168998215,-0.29463955,-0.183277161,-0.155699549,-0.108145653,-0.122026331,0.257398416,0.288498416,-0.140661427,-0.314202261,-0.604612633,0.215998695,-0.252405899,-0.513459026,-0.700286695,0.384416027,0.435585121,0.214154421,0.320887226,-0.143699584,0.300679945,0.410315215,-0.364547012,-0.478347469,-0.28416172,0.466042122,0.956227531,0.162806815,-0.416391215,0.462891027,-0.230553305,0.540991242,0.495860627,-0.164075041,-0.005196321,-0.05252979,0.303273974,-0.573098953
residentialBlackWhiteSeg,0.00468871,-0.121213456,-0.025864341,-0.128900498,-0.115922958,-0.018432678,0.026016196,0.079543506,-0.075628908,-0.150424183,-0.051440509,0.021657361,0.071871915,0.022141937,-0.043225537,0.01762331,0.06289314,0.02205988,0.190972617,0.227906886,0.007702373,0.219370313,-0.084639376,0.013264204,-0.014632521,-0.09724515,-0.027596838,0.318757109,0.041906356,0.302040607,0.118075732,0.3540334,0.211134585,0.254669756,0.169303797,-0.091842493,-0.055200629,-0.131759297,-0.149197531,0.034668387,0.092843911,0.016639352,0.056989566,0.246196556,0.131237276,0.238627388,0.215333434,0.294260913,-0.07978017,0.305950466,0.30822217,0.115817847,0.291236562,0.308170824,-0.048187326,-0.010274774,-0.068178795,-0.068899188,0.090832073,0.054428895,-0.038957149,0.159418442,0.313371745,0.306499761,0.054584181,0.300679945,-0.175468523,0.221072875,-0.059221901,0.291047799,-0.154428432,-0.011909708,0.288326666,0.315191141,0.021157148,0.121635277,-0.102008983,-0.190482888,0.007924466,-0.164476616,0.29144762,-0.022466988,0.09519726,-0.118912185,0.057708983,0.125348336,0.007488493,0.076319583,-0.079563676,-0.013344633,-0.028485251,0.143360148,0.220802654,-0.183892113,0.086654213,0.041391826,-0.063254701,0.152201648,0.076896691,0.078019369,0.004700304,0.025133152,0.015148495,1,0.484334658,-0.093363731,-0.238560715,-0.14697934,0.251146103,0.313334662,0.058234561,-0.109933204,-0.224228321,-0.117718362,0.134672347,-0.001290975,-0.014425372,0.057342246,0.022217484,0.119686091,-0.202563713
fluVaccinatedPerctBlack,-0.015681117,-0.084014629,-0.048861419,-0.408886137,-0.030696802,-0.13641789,-0.099576518,-0.007660827,-0.135967672,-0.084865815,-0.316790241,-0.133686964,0.021113987,0.044902276,-0.098812154,0.005396076,0.056131353,0.045610839,0.426400903,0.39632867,0.096253114,0.326038705,0.194864043,-0.220749273,-0.266496741,-0.164451498,-0.19069878,0.329488532,-0.072383696,0.316611189,0.236589575,0.304428728,0.22713009,0.295160224,0.256662235,0.026517542,0.099487373,-0.157996915,0.025976358,0.313180218,0.411333323,0.182089855,0.304679614,0.687317572,1,0.499724694,0.685887341,0.3747532,0.027399452,0.299083679,0.303675107,0.199701128,0.305297682,0.335378739,-0.138576446,-0.215710751,-0.015551679,0.10693336,-0.120366811,0.18313559,0.089977955,0.055748756,0.317773962,0.306057612,-0.007578969,0.323079473,-0.176974897,0.296527861,0.033437153,0.324138784,-0.121952184,0.372144382,0.251243103,0.354079699,-0.036481909,-0.00719106,-0.103996842,-0.129036246,-0.061088137,-0.081754293,0.320501964,0.102498439,0.09513662,-0.111528853,-0.068116859,-0.097028897,-0.096174079,-0.013698734,-0.027748732,0.255404627,0.170937693,-0.069244089,-0.094695128,-0.12916431,0.094517347,-0.070451138,-0.087845932,-0.270785386,0.195044128,0.083636043,0.039915561,0.144689092,-0.081174517,0.131237276,0.305947776,-0.152894808,-0.178639932,-0.152449573,0.250461894,0.31737535,0.057932226,-0.152997664,0.198270395,-0.123281485,0.211958452,0.078179865,-0.139501796,0.046285277,0.097873519,0.177718736,-0.091521606
excessDrinkPerct,-0.021510105,-0.240235792,-0.486480253,-0.257668138,-0.269581281,-0.534103587,-0.646061436,-0.679686284,-0.174312319,-0.211596081,-0.074225481,-0.014398497,-0.32805006,0.080972598,0.162160255,-0.206559553,0.140997961,1,0.289476341,0.331140374,-0.01604466,0.290047615,-0.034830091,-0.313623818,-0.315884785,-0.210596323,-0.124608978,0.26468534,-0.469446952,0.290385326,0.081067235,0.294173129,0.20152694,0.243271528,0.119866998,-0.013358352,0.116739575,-0.061601747,0.067455825,0.207460747,0.089103083,0.048742101,0.146340118,0.250314941,0.045610839,0.175812716,0.224081974,0.283495566,0.037064249,0.33515004,0.330592102,0.296407538,0.238793712,0.304879473,-0.34027062,-0.65773779,-0.317792617,-0.442376077,-0.43326197,0.686156854,0.644682994,-0.29533033,0.226821782,0.290420336,-0.376542719,0.314008428,-0.184678109,0.287943698,0.098179226,0.31739661,-0.138410016,0.138038472,-0.137828071,-0.028757646,-0.153164497,-0.143841955,0.065841857,-0.148710736,-0.077379321,0.035375965,0.310680838,0.179349346,0.091490447,-0.172068544,-0.059676134,-0.176443809,-0.637778433,-0.711300247,-0.460429483,0.130798093,-0.006931719,-0.133606323,-0.191331924,-0.22406764,-0.125898207,-0.494430704,-0.201090389,-0.465201465,0.687743008,0.430471676,0.520759659,0.543340342,-0.568530571,0.02205988,0.094462664,-0.291211165,-0.168634276,-0.036080604,-0.057061049,0.290758344,0.081362144,-0.469844588,0.173022969,-0.102752537,0.255612231,0.214525855,-0.1816406,0.173495268,-0.128494292,-0.187163613,-0.219902386
dentistsRate,-0.045365406,-0.185903135,-0.256142176,-0.310728477,-0.304532825,-0.08443535,-0.064063997,-0.033661289,-0.013292511,-0.013166467,-0.134024167,-0.034072413,-0.020145304,0.15492674,0.031214015,0.053477927,0.396806208,0.20152694,0.539666266,0.564859851,0.118537137,0.509201722,0.179917071,-0.180885119,-0.148822217,-0.126593583,-0.267212666,0.626738368,-0.26406076,0.702538501,0.591937973,0.805618529,1,0.63923964,0.610230035,-0.105943529,-0.062504031,-0.129530636,-0.219436548,0.327110334,0.171270055,0.205590163,0.337091142,0.481630596,0.22713009,0.416823983,0.494843149,0.507797043,-0.295955873,0.640454468,0.625280352,0.270213637,0.616714031,0.639702734,-0.012729161,-0.183004075,-0.162988715,-0.007080249,-0.180043981,0.201102664,0.163488269,-0.065606346,0.617064139,0.622209292,0.09468232,0.681907238,-0.205893186,0.6251606,0.323753685,0.554019545,-0.26733199,0.449740077,0.313369918,0.401307305,0.03193036,-0.045864608,0.035354048,-0.107876231,0.121852777,0.106918214,0.646233948,-0.050207451,0.08765684,-0.106123286,-0.205685227,-0.060256199,-0.06857715,-0.056299217,-0.127458863,0.101684096,0.189795088,-0.101308831,-0.124097835,-0.418461374,0.151787488,-0.204763787,-0.418456505,-0.553448001,0.228252006,0.266459477,0.086050434,0.180750243,-0.040978349,0.211134585,0.223172193,-0.202654533,-0.31324914,-0.340501803,0.351401053,0.636570929,0.01615728,-0.252213189,0.28494774,-0.144001005,0.490948205,0.405167606,-0.075429909,-0.036394742,0.01133984,0.21970045,-0.544166401
